order_id,product_id,quantity,unit_price,subtotal
O002403,P0042,3,60.51,181.53
O002403,P0053,2,36.37,72.74
O002404,P0045,3,22.49,67.47
O002404,P0026,2,58.36,116.72
O002405,P0042,2,60.51,121.02
O002405,P0041,3,85.04,255.12
O002405,P0027,3,27.37,82.11
O002405,P0039,2,24.61,49.22
O002406,P0106,3,69.58,208.74
O002407,P0108,1,60.63,60.63
O002407,P0086,3,40.4,121.2
O002407,P0099,2,54.77,109.54
O002407,P0089,2,39.73,79.46
O002408,P0034,1,28.94,28.94
O002408,P0040,3,61.44,184.32
O002409,P0047,2,41.41,82.82
O002409,P0071,3,67.82,203.46
O002409,P0081,3,47.86,143.58
O002409,P0013,3,63.13,189.39
O002410,P0077,1,57.53,57.53
O002410,P0091,1,57.87,57.87
O002410,P0076,1,89.4,89.4
O002410,P0101,2,23.35,46.7
O002411,P0080,2,16.57,33.14
O002411,P0046,1,35.45,35.45
O002412,P0043,2,50.94,101.88
O002412,P0088,1,66.5,66.5
O002412,P0018,2,65.93,131.86
O002413,P0108,3,60.63,181.89
O002413,P0103,1,44.45,44.45
O002413,P0010,3,75.61,226.83
O002414,P0074,2,139.6,279.2
O002414,P0020,3,23.4,70.2
O002415,P0060,3,98.04,294.12
O002415,P0009,1,41.19,41.19
O002416,P0098,3,63.86,191.58
O002416,P0048,1,102.95,102.95
O002416,P0036,3,26.25,78.75
O002417,P0072,3,137.39,412.17
O002418,P0038,3,16.85,50.55
O002419,P0082,2,67.64,135.28
O002419,P0069,2,67.83,135.66
O002419,P0005,1,47.44,47.44
O002419,P0064,1,26.64,26.64
O002420,P0033,1,54.16,54.16
O002420,P0004,2,136.16,272.32
O002420,P0108,2,60.63,121.26
O002420,P0117,1,53.47,53.47
O002421,P0044,3,45.57,136.71
O002421,P0033,2,54.16,108.32
O002422,P0060,3,98.04,294.12
O002422,P0047,1,41.41,41.41
O002423,P0092,3,97.63,292.89
O002424,P0061,1,40.96,40.96
O002424,P0099,2,54.77,109.54
O002424,P0021,1,131.55,131.55
O002425,P0088,1,66.5,66.5
O002426,P0044,2,45.57,91.14
O002427,P0111,2,17.27,34.54
O002427,P0093,2,35.83,71.66
O002427,P0065,2,88.9,177.8
O002428,P0020,2,23.4,46.8
O002428,P0109,3,63.72,191.16
O002428,P0101,1,23.35,23.35
O002429,P0082,3,67.64,202.92
O002429,P0036,2,26.25,52.5
O002429,P0026,2,58.36,116.72
O002430,P0107,1,169.31,169.31
O002431,P0017,1,29.73,29.73
O002432,P0016,2,38.96,77.92
O002433,P0102,1,42.42,42.42
O002433,P0116,1,65.43,65.43
O002434,P0020,3,23.4,70.2
O002434,P0058,1,45.35,45.35
O002434,P0105,3,49.56,148.68
O002435,P0005,1,47.44,47.44
O002436,P0067,2,52.29,104.58
O002437,P0075,2,11.34,22.68
O002437,P0095,3,43.15,129.45
O002437,P0011,1,41.34,41.34
O002437,P0002,1,50.25,50.25
O002438,P0093,1,35.83,35.83
O002439,P0055,3,101.35,304.05
O002439,P0110,2,52.21,104.42
O002440,P0085,3,33.61,100.83
O002441,P0108,3,60.63,181.89
O002441,P0077,2,57.53,115.06
O002441,P0064,2,26.64,53.28
O002441,P0089,2,39.73,79.46
O002442,P0037,1,61.89,61.89
O002442,P0073,2,53.44,106.88
O002443,P0084,2,40.01,80.02
O002444,P0084,3,40.01,120.03
O002444,P0070,1,37.07,37.07
O002445,P0077,1,57.53,57.53
O002446,P0018,2,65.93,131.86
O002446,P0068,2,99.7,199.4
O002447,P0092,1,97.63,97.63
O002447,P0005,2,47.44,94.88
O002447,P0018,1,65.93,65.93
O002447,P0100,3,47.43,142.29
O002448,P0043,3,50.94,152.82
O002448,P0115,2,48.65,97.3
O002448,P0111,3,17.27,51.81
O002449,P0005,1,47.44,47.44
O002450,P0020,2,23.4,46.8
O002450,P0072,2,137.39,274.78
O002450,P0022,3,47.68,143.04
O002451,P0029,1,38.08,38.08
O002451,P0041,1,85.04,85.04
O002451,P0027,2,27.37,54.74
O002451,P0108,2,60.63,121.26
O002452,P0014,3,17.32,51.96
O002452,P0035,3,89.44,268.32
O002452,P0102,1,42.42,42.42
O002453,P0012,1,41.29,41.29
O002453,P0087,3,94.56,283.68
O002453,P0119,1,108.39,108.39
O002453,P0110,1,52.21,52.21
O002454,P0044,2,45.57,91.14
O002454,P0078,1,45.63,45.63
O002455,P0024,2,23.22,46.44
O002455,P0014,2,17.32,34.64
O002455,P0056,1,95.47,95.47
O002455,P0023,3,56.86,170.58
O002456,P0022,1,47.68,47.68
O002456,P0049,1,67.1,67.1
O002456,P0084,2,40.01,80.02
O002456,P0078,3,45.63,136.89
O002457,P0111,1,17.27,17.27
O002457,P0098,2,63.86,127.72
O002457,P0005,2,47.44,94.88
O002458,P0106,1,69.58,69.58
O002459,P0086,1,40.4,40.4
O002459,P0036,2,26.25,52.5
O002459,P0078,1,45.63,45.63
O002459,P0018,2,65.93,131.86
O002460,P0067,3,52.29,156.87
O002460,P0047,3,41.41,124.23
O002460,P0092,2,97.63,195.26
O002461,P0010,3,75.61,226.83
O002462,P0044,1,45.57,45.57
O002462,P0057,1,33.0,33.0
O002463,P0070,3,37.07,111.21
O002464,P0067,1,52.29,52.29
O002464,P0077,3,57.53,172.59
O002465,P0009,3,41.19,123.57
O002465,P0085,3,33.61,100.83
O002466,P0080,2,16.57,33.14
O002466,P0006,1,47.44,47.44
O002466,P0116,1,65.43,65.43
O002466,P0083,3,132.52,397.56
O002467,P0018,1,65.93,65.93
O002467,P0040,1,61.44,61.44
O002467,P0032,1,165.9,165.9
O002467,P0014,2,17.32,34.64
O002468,P0026,3,58.36,175.08
O002468,P0010,1,75.61,75.61
O002468,P0094,1,44.85,44.85
O002469,P0083,3,132.52,397.56
O002469,P0009,2,41.19,82.38
O002469,P0057,3,33.0,99.0
O002469,P0090,1,74.29,74.29
O002470,P0017,3,29.73,89.19
O002470,P0009,1,41.19,41.19
O002470,P0012,1,41.29,41.29
O002471,P0038,2,16.85,33.7
O002471,P0107,1,169.31,169.31
O002471,P0086,1,40.4,40.4
O002472,P0004,2,136.16,272.32
O002472,P0071,1,67.82,67.82
O002472,P0115,1,48.65,48.65
O002472,P0044,2,45.57,91.14
O002473,P0065,3,88.9,266.7
O002474,P0075,3,11.34,34.02
O002474,P0105,1,49.56,49.56
O002474,P0047,2,41.41,82.82
O002474,P0014,1,17.32,17.32
O002475,P0020,1,23.4,23.4
O002476,P0021,1,131.55,131.55
O002476,P0029,3,38.08,114.24
O002476,P0112,3,53.74,161.22
O002477,P0033,1,54.16,54.16
O002477,P0059,1,66.6,66.6
O002478,P0053,2,36.37,72.74
O002478,P0045,2,22.49,44.98
O002478,P0002,3,50.25,150.75
O002479,P0092,3,97.63,292.89
O002479,P0043,2,50.94,101.88
O002479,P0001,2,73.55,147.1
O002480,P0085,1,33.61,33.61
O002480,P0004,2,136.16,272.32
O002480,P0084,2,40.01,80.02
O002480,P0036,3,26.25,78.75
O002481,P0112,1,53.74,53.74
O002481,P0039,2,24.61,49.22
O002481,P0099,3,54.77,164.31
O002481,P0066,3,123.19,369.57
O002482,P0094,1,44.85,44.85
O002482,P0080,3,16.57,49.71
O002482,P0014,1,17.32,17.32
O002482,P0072,2,137.39,274.78
O002483,P0015,1,19.4,19.4
O002484,P0040,1,61.44,61.44
O002484,P0046,3,35.45,106.35
O002484,P0078,1,45.63,45.63
O002485,P0012,3,41.29,123.87
O002485,P0105,1,49.56,49.56
O002485,P0030,2,45.83,91.66
O002485,P0038,3,16.85,50.55
O002486,P0120,2,85.73,171.46
O002486,P0107,3,169.31,507.93
O002487,P0040,2,61.44,122.88
O002487,P0075,3,11.34,34.02
O002487,P0101,2,23.35,46.7
O002488,P0096,1,22.69,22.69
O002488,P0047,1,41.41,41.41
O002488,P0041,3,85.04,255.12
O002489,P0025,2,39.38,78.76
O002490,P0106,2,69.58,139.16
O002490,P0051,1,66.32,66.32
O002490,P0081,1,47.86,47.86
O002491,P0036,2,26.25,52.5
O002491,P0068,3,99.7,299.1
O002492,P0043,3,50.94,152.82
O002492,P0108,3,60.63,181.89
O002492,P0007,3,140.83,422.49
O002493,P0035,2,89.44,178.88
O002493,P0098,2,63.86,127.72
O002493,P0092,1,97.63,97.63
O002494,P0076,2,89.4,178.8
O002495,P0083,3,132.52,397.56
O002495,P0096,1,22.69,22.69
O002495,P0101,1,23.35,23.35
O002496,P0111,1,17.27,17.27
O002496,P0061,2,40.96,81.92
O002496,P0036,2,26.25,52.5
O002497,P0036,1,26.25,26.25
O002497,P0017,2,29.73,59.46
O002497,P0078,2,45.63,91.26
O002498,P0049,3,67.1,201.3
O002499,P0001,3,73.55,220.65
O002499,P0114,1,239.35,239.35
O002500,P0059,2,66.6,133.2
O002501,P0084,2,40.01,80.02
O002502,P0087,3,94.56,283.68
O002502,P0076,3,89.4,268.2
O002503,P0069,2,67.83,135.66
O002503,P0067,1,52.29,52.29
O002503,P0032,2,165.9,331.8
O002503,P0035,2,89.44,178.88
O002504,P0060,3,98.04,294.12
O002504,P0070,2,37.07,74.14
O002505,P0006,3,47.44,142.32
O002505,P0102,1,42.42,42.42
O002506,P0017,2,29.73,59.46
O002506,P0026,3,58.36,175.08
O002507,P0039,2,24.61,49.22
O002507,P0081,1,47.86,47.86
O002507,P0080,2,16.57,33.14
O002508,P0100,2,47.43,94.86
O002508,P0079,2,57.69,115.38
O002509,P0075,3,11.34,34.02
O002509,P0058,2,45.35,90.7
O002509,P0022,3,47.68,143.04
O002509,P0046,3,35.45,106.35
O002510,P0064,2,26.64,53.28
O002510,P0102,2,42.42,84.84
O002510,P0090,2,74.29,148.58
O002510,P0011,2,41.34,82.68
O002511,P0095,1,43.15,43.15
O002511,P0021,3,131.55,394.65
O002511,P0106,1,69.58,69.58
O002511,P0013,2,63.13,126.26
O002512,P0041,1,85.04,85.04
O002512,P0043,3,50.94,152.82
O002512,P0112,3,53.74,161.22
O002513,P0039,3,24.61,73.83
O002513,P0053,3,36.37,109.11
O002514,P0072,2,137.39,274.78
O002515,P0058,3,45.35,136.05
O002515,P0036,1,26.25,26.25
O002515,P0048,2,102.95,205.9
O002515,P0047,3,41.41,124.23
O002516,P0108,1,60.63,60.63
O002517,P0007,2,140.83,281.66
O002518,P0070,3,37.07,111.21
O002518,P0073,2,53.44,106.88
O002518,P0071,1,67.82,67.82
O002518,P0082,1,67.64,67.64
O002519,P0035,3,89.44,268.32
O002519,P0051,1,66.32,66.32
O002520,P0051,1,66.32,66.32
O002520,P0023,3,56.86,170.58
O002521,P0011,3,41.34,124.02
O002521,P0056,2,95.47,190.94
O002521,P0040,3,61.44,184.32
O002522,P0120,1,85.73,85.73
O002522,P0099,1,54.77,54.77
O002523,P0094,3,44.85,134.55
O002524,P0013,1,63.13,63.13
O002524,P0097,2,65.21,130.42
O002525,P0036,2,26.25,52.5
O002525,P0099,1,54.77,54.77
O002525,P0094,1,44.85,44.85
O002525,P0076,2,89.4,178.8
O002526,P0042,1,60.51,60.51
O002526,P0076,1,89.4,89.4
O002526,P0102,3,42.42,127.26
O002526,P0072,2,137.39,274.78
O002527,P0093,2,35.83,71.66
O002528,P0116,1,65.43,65.43
O002529,P0115,1,48.65,48.65
O002529,P0100,3,47.43,142.29
O002530,P0029,2,38.08,76.16
O002530,P0107,2,169.31,338.62
O002530,P0052,2,43.33,86.66
O002530,P0066,3,123.19,369.57
O002531,P0047,2,41.41,82.82
O002531,P0101,3,23.35,70.05
O002531,P0098,2,63.86,127.72
O002531,P0054,2,78.81,157.62
O002532,P0100,2,47.43,94.86
O002533,P0018,1,65.93,65.93
O002533,P0085,1,33.61,33.61
O002533,P0106,2,69.58,139.16
O002533,P0040,2,61.44,122.88
O002534,P0057,1,33.0,33.0
O002534,P0097,3,65.21,195.63
O002534,P0005,2,47.44,94.88
O002534,P0040,1,61.44,61.44
O002535,P0078,2,45.63,91.26
O002536,P0011,3,41.34,124.02
O002536,P0084,2,40.01,80.02
O002536,P0039,2,24.61,49.22
O002536,P0113,1,56.61,56.61
O002537,P0017,3,29.73,89.19
O002537,P0038,3,16.85,50.55
O002537,P0001,1,73.55,73.55
O002538,P0007,3,140.83,422.49
O002538,P0074,1,139.6,139.6
O002538,P0062,1,48.84,48.84
O002538,P0042,3,60.51,181.53
O002539,P0083,3,132.52,397.56
O002539,P0043,3,50.94,152.82
O002539,P0072,3,137.39,412.17
O002540,P0103,3,44.45,133.35
O002540,P0113,1,56.61,56.61
O002540,P0106,2,69.58,139.16
O002540,P0026,3,58.36,175.08
O002541,P0037,1,61.89,61.89
O002541,P0016,3,38.96,116.88
O002541,P0011,2,41.34,82.68
O002541,P0020,2,23.4,46.8
O002542,P0037,3,61.89,185.67
O002542,P0081,3,47.86,143.58
O002543,P0018,3,65.93,197.79
O002543,P0113,2,56.61,113.22
O002544,P0040,1,61.44,61.44
O002544,P0055,1,101.35,101.35
O002544,P0035,1,89.44,89.44
O002544,P0110,3,52.21,156.63
O002545,P0026,1,58.36,58.36
O002545,P0098,3,63.86,191.58
O002546,P0079,2,57.69,115.38
O002546,P0101,1,23.35,23.35
O002546,P0086,3,40.4,121.2
O002546,P0032,1,165.9,165.9
O002547,P0111,2,17.27,34.54
O002547,P0080,1,16.57,16.57
O002547,P0115,1,48.65,48.65
O002547,P0062,3,48.84,146.52
O002548,P0073,1,53.44,53.44
O002549,P0070,3,37.07,111.21
O002549,P0002,3,50.25,150.75
O002549,P0100,1,47.43,47.43
O002550,P0101,1,23.35,23.35
O002550,P0041,3,85.04,255.12
O002550,P0047,2,41.41,82.82
O002551,P0015,3,19.4,58.2
O002551,P0016,3,38.96,116.88
O002552,P0079,2,57.69,115.38
O002552,P0096,2,22.69,45.38
O002553,P0064,1,26.64,26.64
O002553,P0105,1,49.56,49.56
O002553,P0076,3,89.4,268.2
O002554,P0058,3,45.35,136.05
O002554,P0047,1,41.41,41.41
O002554,P0109,1,63.72,63.72
O002554,P0006,3,47.44,142.32
O002555,P0041,1,85.04,85.04
O002556,P0030,2,45.83,91.66
O002557,P0089,2,39.73,79.46
O002558,P0021,1,131.55,131.55
O002558,P0050,1,18.96,18.96
O002558,P0086,3,40.4,121.2
O002558,P0015,2,19.4,38.8
O002559,P0040,3,61.44,184.32
O002559,P0112,3,53.74,161.22
O002559,P0066,1,123.19,123.19
O002560,P0103,3,44.45,133.35
O002560,P0036,2,26.25,52.5
O002560,P0077,1,57.53,57.53
O002560,P0035,3,89.44,268.32
O002561,P0087,1,94.56,94.56
O002561,P0011,1,41.34,41.34
O002561,P0030,2,45.83,91.66
O002562,P0058,3,45.35,136.05
O002563,P0079,1,57.69,57.69
O002564,P0118,2,27.08,54.16
O002564,P0100,3,47.43,142.29
O002564,P0028,2,68.4,136.8
O002565,P0109,1,63.72,63.72
O002565,P0068,3,99.7,299.1
O002565,P0063,3,28.11,84.33
O002566,P0007,2,140.83,281.66
O002566,P0078,3,45.63,136.89
O002566,P0062,1,48.84,48.84
O002567,P0117,2,53.47,106.94
O002567,P0040,3,61.44,184.32
O002567,P0067,1,52.29,52.29
O002567,P0017,1,29.73,29.73
O002568,P0037,2,61.89,123.78
O002568,P0066,1,123.19,123.19
O002568,P0057,2,33.0,66.0
O002568,P0100,1,47.43,47.43
O002569,P0068,3,99.7,299.1
O002569,P0101,3,23.35,70.05
O002570,P0073,1,53.44,53.44
O002571,P0003,3,80.53,241.59
O002572,P0001,2,73.55,147.1
O002573,P0069,1,67.83,67.83
O002573,P0080,2,16.57,33.14
O002573,P0095,3,43.15,129.45
O002573,P0021,1,131.55,131.55
O002574,P0043,3,50.94,152.82
O002574,P0083,1,132.52,132.52
O002574,P0004,3,136.16,408.48
O002574,P0102,2,42.42,84.84
O002575,P0013,2,63.13,126.26
O002575,P0115,1,48.65,48.65
O002575,P0055,1,101.35,101.35
O002575,P0010,1,75.61,75.61
O002576,P0059,3,66.6,199.8
O002576,P0004,3,136.16,408.48
O002576,P0058,3,45.35,136.05
O002576,P0105,1,49.56,49.56
O002577,P0059,2,66.6,133.2
O002578,P0102,2,42.42,84.84
O002578,P0095,3,43.15,129.45
O002579,P0049,1,67.1,67.1
O002579,P0027,2,27.37,54.74
O002580,P0086,2,40.4,80.8
O002580,P0024,1,23.22,23.22
O002580,P0118,2,27.08,54.16
O002581,P0028,1,68.4,68.4
O002582,P0106,3,69.58,208.74
O002583,P0078,3,45.63,136.89
O002583,P0094,3,44.85,134.55
O002583,P0049,3,67.1,201.3
O002583,P0038,1,16.85,16.85
O002584,P0073,1,53.44,53.44
O002584,P0064,1,26.64,26.64
O002585,P0107,1,169.31,169.31
O002585,P0083,2,132.52,265.04
O002585,P0030,1,45.83,45.83
O002585,P0098,2,63.86,127.72
O002586,P0097,2,65.21,130.42
O002586,P0102,1,42.42,42.42
O002587,P0074,3,139.6,418.8
O002587,P0119,1,108.39,108.39
O002587,P0088,3,66.5,199.5
O002587,P0011,1,41.34,41.34
O002588,P0020,2,23.4,46.8
O002588,P0019,3,31.66,94.98
O002589,P0059,2,66.6,133.2
O002589,P0056,3,95.47,286.41
O002590,P0082,3,67.64,202.92
O002590,P0092,2,97.63,195.26
O002590,P0070,3,37.07,111.21
O002591,P0099,2,54.77,109.54
O002591,P0007,3,140.83,422.49
O002591,P0114,3,239.35,718.05
O002592,P0085,2,33.61,67.22
O002592,P0087,3,94.56,283.68
O002592,P0053,3,36.37,109.11
O002593,P0047,1,41.41,41.41
O002593,P0050,1,18.96,18.96
O002593,P0105,1,49.56,49.56
O002594,P0100,3,47.43,142.29
O002594,P0017,3,29.73,89.19
O002594,P0057,1,33.0,33.0
O002595,P0001,1,73.55,73.55
O002595,P0097,1,65.21,65.21
O002596,P0010,1,75.61,75.61
O002596,P0048,1,102.95,102.95
O002596,P0100,2,47.43,94.86
O002596,P0016,1,38.96,38.96
O002597,P0078,3,45.63,136.89
O002597,P0050,2,18.96,37.92
O002597,P0109,2,63.72,127.44
O002598,P0047,3,41.41,124.23
O002598,P0036,2,26.25,52.5
O002598,P0055,2,101.35,202.7
O002599,P0108,2,60.63,121.26
O002599,P0051,1,66.32,66.32
O002599,P0036,1,26.25,26.25
O002599,P0009,1,41.19,41.19
O002600,P0099,3,54.77,164.31
O002600,P0039,2,24.61,49.22
O002601,P0071,1,67.82,67.82
O002601,P0072,3,137.39,412.17
O002601,P0069,2,67.83,135.66
O002602,P0105,2,49.56,99.12
O002602,P0098,3,63.86,191.58
O002602,P0108,1,60.63,60.63
O002603,P0096,2,22.69,45.38
O002603,P0001,3,73.55,220.65
O002603,P0036,3,26.25,78.75
O002603,P0097,1,65.21,65.21
O002604,P0052,3,43.33,129.99
O002604,P0102,3,42.42,127.26
O002604,P0038,2,16.85,33.7
O002604,P0040,3,61.44,184.32
O002605,P0056,3,95.47,286.41
O002605,P0015,3,19.4,58.2
O002605,P0012,3,41.29,123.87
O002605,P0078,3,45.63,136.89
O002606,P0027,2,27.37,54.74
O002606,P0014,2,17.32,34.64
O002607,P0064,1,26.64,26.64
O002607,P0061,2,40.96,81.92
O002608,P0094,1,44.85,44.85
O002609,P0087,3,94.56,283.68
O002609,P0016,2,38.96,77.92
O002609,P0014,1,17.32,17.32
O002610,P0019,2,31.66,63.32
O002610,P0054,3,78.81,236.43
O002610,P0038,2,16.85,33.7
O002611,P0043,3,50.94,152.82
O002611,P0100,3,47.43,142.29
O002611,P0111,2,17.27,34.54
O002612,P0108,2,60.63,121.26
O002612,P0112,2,53.74,107.48
O002613,P0110,2,52.21,104.42
O002614,P0029,3,38.08,114.24
O002614,P0119,3,108.39,325.17
O002614,P0021,1,131.55,131.55
O002614,P0088,2,66.5,133.0
O002615,P0066,2,123.19,246.38
O002616,P0094,2,44.85,89.7
O002617,P0059,2,66.6,133.2
O002617,P0019,2,31.66,63.32
O002617,P0027,2,27.37,54.74
O002618,P0108,3,60.63,181.89
O002618,P0004,1,136.16,136.16
O002619,P0063,1,28.11,28.11
O002620,P0011,1,41.34,41.34
O002621,P0082,1,67.64,67.64
O002621,P0089,3,39.73,119.19
O002621,P0076,3,89.4,268.2
O002622,P0035,3,89.44,268.32
O002623,P0111,1,17.27,17.27
O002623,P0051,3,66.32,198.96
O002623,P0012,2,41.29,82.58
O002624,P0028,2,68.4,136.8
O002624,P0010,1,75.61,75.61
O002625,P0038,1,16.85,16.85
O002625,P0112,3,53.74,161.22
O002625,P0062,1,48.84,48.84
O002625,P0078,1,45.63,45.63
O002626,P0039,3,24.61,73.83
O002626,P0088,2,66.5,133.0
O002626,P0047,3,41.41,124.23
O002627,P0061,3,40.96,122.88
O002628,P0118,1,27.08,27.08
O002628,P0032,1,165.9,165.9
O002628,P0001,2,73.55,147.1
O002629,P0066,2,123.19,246.38
O002629,P0084,3,40.01,120.03
O002629,P0013,2,63.13,126.26
O002630,P0007,3,140.83,422.49
O002630,P0110,1,52.21,52.21
O002630,P0113,1,56.61,56.61
O002631,P0065,2,88.9,177.8
O002632,P0034,1,28.94,28.94
O002633,P0096,3,22.69,68.07
O002633,P0083,3,132.52,397.56
O002633,P0025,3,39.38,118.14
O002634,P0067,2,52.29,104.58
O002634,P0038,3,16.85,50.55
O002635,P0037,2,61.89,123.78
O002635,P0057,3,33.0,99.0
O002636,P0071,3,67.82,203.46
O002636,P0011,3,41.34,124.02
O002637,P0089,3,39.73,119.19
O002638,P0010,3,75.61,226.83
O002638,P0083,3,132.52,397.56
O002638,P0120,3,85.73,257.19
O002638,P0090,2,74.29,148.58
O002639,P0041,1,85.04,85.04
O002639,P0063,3,28.11,84.33
O002639,P0080,2,16.57,33.14
O002640,P0007,1,140.83,140.83
O002640,P0102,2,42.42,84.84
O002640,P0081,1,47.86,47.86
O002641,P0021,3,131.55,394.65
O002641,P0106,1,69.58,69.58
O002641,P0046,3,35.45,106.35
O002642,P0106,3,69.58,208.74
O002642,P0059,2,66.6,133.2
O002642,P0068,2,99.7,199.4
O002642,P0006,1,47.44,47.44
O002643,P0005,2,47.44,94.88
O002644,P0041,2,85.04,170.08
O002644,P0090,2,74.29,148.58
O002645,P0073,3,53.44,160.32
O002645,P0059,1,66.6,66.6
O002646,P0016,3,38.96,116.88
O002646,P0067,2,52.29,104.58
O002647,P0038,2,16.85,33.7
O002647,P0084,1,40.01,40.01
O002647,P0097,1,65.21,65.21
O002648,P0101,3,23.35,70.05
O002648,P0049,1,67.1,67.1
O002648,P0114,3,239.35,718.05
O002648,P0064,2,26.64,53.28
O002649,P0105,2,49.56,99.12
O002649,P0033,1,54.16,54.16
O002650,P0066,2,123.19,246.38
O002651,P0051,3,66.32,198.96
O002651,P0059,1,66.6,66.6
O002651,P0116,1,65.43,65.43
O002651,P0053,1,36.37,36.37
O002652,P0044,3,45.57,136.71
O002653,P0101,1,23.35,23.35
O002654,P0120,2,85.73,171.46
O002654,P0020,1,23.4,23.4
O002654,P0071,2,67.82,135.64
O002654,P0076,3,89.4,268.2
O002655,P0090,1,74.29,74.29
O002655,P0021,2,131.55,263.1
O002655,P0064,2,26.64,53.28
O002656,P0016,1,38.96,38.96
O002657,P0075,2,11.34,22.68
O002657,P0108,3,60.63,181.89
O002657,P0046,2,35.45,70.9
O002657,P0027,3,27.37,82.11
O002658,P0024,2,23.22,46.44
O002658,P0041,3,85.04,255.12
O002658,P0106,1,69.58,69.58
O002659,P0113,1,56.61,56.61
O002660,P0077,3,57.53,172.59
O002660,P0020,3,23.4,70.2
O002660,P0064,2,26.64,53.28
O002661,P0046,2,35.45,70.9
O002661,P0094,1,44.85,44.85
O002661,P0116,3,65.43,196.29
O002662,P0090,1,74.29,74.29
O002663,P0041,2,85.04,170.08
O002663,P0059,1,66.6,66.6
O002663,P0023,3,56.86,170.58
O002663,P0074,3,139.6,418.8
O002664,P0113,2,56.61,113.22
O002664,P0035,2,89.44,178.88
O002664,P0110,2,52.21,104.42
O002665,P0114,1,239.35,239.35
O002665,P0009,3,41.19,123.57
O002666,P0003,3,80.53,241.59
O002666,P0095,2,43.15,86.3
O002666,P0075,3,11.34,34.02
O002666,P0001,3,73.55,220.65
O002667,P0037,2,61.89,123.78
O002668,P0054,1,78.81,78.81
O002668,P0031,2,38.05,76.1
O002669,P0012,2,41.29,82.58
O002669,P0115,1,48.65,48.65
O002669,P0016,1,38.96,38.96
O002669,P0057,2,33.0,66.0
O002670,P0041,1,85.04,85.04
O002671,P0112,1,53.74,53.74
O002671,P0054,1,78.81,78.81
O002672,P0062,3,48.84,146.52
O002673,P0069,1,67.83,67.83
O002673,P0093,2,35.83,71.66
O002674,P0098,2,63.86,127.72
O002674,P0019,3,31.66,94.98
O002675,P0032,3,165.9,497.7
O002675,P0065,1,88.9,88.9
O002675,P0103,2,44.45,88.9
O002675,P0039,2,24.61,49.22
O002676,P0111,2,17.27,34.54
O002677,P0018,2,65.93,131.86
O002677,P0068,1,99.7,99.7
O002677,P0111,1,17.27,17.27
O002677,P0089,2,39.73,79.46
O002678,P0038,3,16.85,50.55
O002679,P0010,2,75.61,151.22
O002680,P0075,2,11.34,22.68
O002680,P0019,2,31.66,63.32
O002680,P0015,3,19.4,58.2
O002681,P0077,1,57.53,57.53
O002681,P0084,2,40.01,80.02
O002681,P0017,1,29.73,29.73
O002682,P0047,3,41.41,124.23
O002682,P0079,3,57.69,173.07
O002683,P0119,1,108.39,108.39
O002684,P0087,1,94.56,94.56
O002684,P0039,3,24.61,73.83
O002684,P0049,1,67.1,67.1
O002684,P0067,2,52.29,104.58
O002685,P0069,2,67.83,135.66
O002685,P0025,1,39.38,39.38
O002686,P0089,1,39.73,39.73
O002686,P0113,1,56.61,56.61
O002686,P0102,3,42.42,127.26
O002687,P0001,1,73.55,73.55
O002687,P0075,2,11.34,22.68
O002688,P0095,3,43.15,129.45
O002688,P0079,1,57.69,57.69
O002689,P0008,3,86.53,259.59
O002689,P0009,2,41.19,82.38
O002689,P0115,3,48.65,145.95
O002690,P0074,2,139.6,279.2
O002690,P0095,3,43.15,129.45
O002690,P0118,3,27.08,81.24
O002691,P0038,1,16.85,16.85
O002691,P0074,2,139.6,279.2
O002691,P0102,3,42.42,127.26
O002692,P0089,3,39.73,119.19
O002692,P0011,2,41.34,82.68
O002692,P0015,3,19.4,58.2
O002692,P0111,2,17.27,34.54
O002693,P0071,1,67.82,67.82
O002693,P0051,1,66.32,66.32
O002693,P0081,1,47.86,47.86
O002694,P0034,2,28.94,57.88
O002694,P0076,2,89.4,178.8
O002694,P0058,1,45.35,45.35
O002694,P0027,3,27.37,82.11
O002695,P0074,1,139.6,139.6
O002696,P0071,3,67.82,203.46
O002696,P0081,1,47.86,47.86
O002696,P0114,2,239.35,478.7
O002697,P0004,2,136.16,272.32
O002697,P0002,2,50.25,100.5
O002698,P0011,1,41.34,41.34
O002698,P0106,2,69.58,139.16
O002699,P0082,2,67.64,135.28
O002699,P0029,1,38.08,38.08
O002700,P0040,3,61.44,184.32
O002700,P0120,2,85.73,171.46
O002700,P0108,2,60.63,121.26
O002701,P0062,2,48.84,97.68
O002701,P0075,2,11.34,22.68
O002701,P0033,2,54.16,108.32
O002701,P0109,1,63.72,63.72
O002702,P0092,3,97.63,292.89
O002702,P0116,1,65.43,65.43
O002702,P0076,2,89.4,178.8
O002702,P0088,3,66.5,199.5
O002703,P0079,2,57.69,115.38
O002703,P0026,1,58.36,58.36
O002703,P0112,3,53.74,161.22
O002703,P0030,1,45.83,45.83
O002704,P0080,3,16.57,49.71
O002705,P0016,3,38.96,116.88
O002705,P0090,3,74.29,222.87
O002706,P0103,2,44.45,88.9
O002707,P0092,2,97.63,195.26
O002707,P0081,3,47.86,143.58
O002707,P0078,1,45.63,45.63
O002708,P0112,2,53.74,107.48
O002708,P0115,3,48.65,145.95
O002709,P0097,3,65.21,195.63
O002709,P0007,2,140.83,281.66
